        17: (0,0,92,255) #00005CFF srgba(0,0,92,1)
        13: (0,0,93,255) #00005DFF srgba(0,0,93,1)
        12: (0,0,94,255) #00005EFF srgba(0,0,94,1)
         8: (0,0,95,255) #00005FFF srgba(0,0,95,1)
        10: (0,0,96,255) #000060FF srgba(0,0,96,1)
        13: (0,0,97,255) #000061FF srgba(0,0,97,1)
        32: (0,0,98,255) #000062FF srgba(0,0,98,1)
        12: (0,0,99,255) #000063FF srgba(0,0,99,1)
        14: (0,0,100,255) #000064FF srgba(0,0,100,1)
        19: (0,0,101,255) #000065FF srgba(0,0,101,1)
        14: (0,0,102,255) #000066FF srgba(0,0,102,1)
        12: (0,0,103,255) #000067FF srgba(0,0,103,1)
        12: (0,0,104,255) #000068FF srgba(0,0,104,1)
